match_type,glob_feat0,len_bin,topology,mix_mode,row_i,row_j,overlap,chem_profile_id_i,chem_profile_id_j,chain_len_i,chain_len_j
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,244,519,0.48571425676345825,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,244,529,0.48571425676345825,0.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,244,543,0.514285683631897,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,244,683,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,244,685,0.0,0.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,244,747,0.514285683631897,0.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,244,800,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,244,914,0.0,0.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,244,920,0.0,0.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,244,972,0.514285683631897,0.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,244,1031,0.0,0.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,244,1042,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,244,1062,0.0,0.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,244,1067,0.02857142686843872,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,244,1095,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,298,501,0.02857142686843872,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,298,519,0.514285683631897,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,298,543,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,298,683,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,298,685,0.0,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,298,747,0.0,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,298,800,0.02857142686843872,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,298,914,0.02857142686843872,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,298,920,0.0,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,298,972,0.0,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,298,1031,0.514285683631897,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,298,1042,0.48571425676345825,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,298,1062,0.0,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,298,1067,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,298,1095,0.02857142686843872,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,501,519,0.02857142686843872,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,501,529,0.0,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,501,543,0.48571425676345825,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,501,683,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,501,685,0.48571425676345825,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,501,800,0.02857142686843872,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,501,914,0.02857142686843872,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,501,920,0.48571425676345825,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,501,1031,0.514285683631897,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,501,1042,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,501,1062,0.0,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,501,1067,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,501,1095,0.02857142686843872,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,519,529,0.48571425676345825,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,519,543,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,519,683,0.48571425676345825,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,519,685,0.48571425676345825,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,519,747,0.0,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,519,800,0.02857142686843872,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,519,914,0.02857142686843872,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,519,920,0.0,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,519,972,0.0,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,519,1031,0.02857142686843872,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,519,1042,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,519,1062,0.48571425676345825,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,519,1067,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,519,1095,0.514285683631897,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,529,543,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,529,683,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,529,685,0.0,0.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,529,747,0.0,0.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,529,800,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,529,914,0.0,0.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,529,920,0.02857142686843872,0.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,529,972,0.0,0.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,529,1031,0.48571425676345825,0.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,529,1042,0.48571425676345825,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,529,1062,0.0,0.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,529,1067,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,529,1095,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,543,683,0.48571425676345825,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,543,685,0.0,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,543,747,0.514285683631897,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,543,800,0.48571425676345825,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,543,914,0.0,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,543,920,0.0,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,543,972,0.514285683631897,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,543,1031,0.0,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,543,1042,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,543,1062,0.0,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,543,1067,0.02857142686843872,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,543,1095,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,683,685,0.514285683631897,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,683,747,0.0,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,683,800,0.48571425676345825,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,683,914,0.0,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,683,920,0.0,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,683,972,0.0,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,683,1031,0.0,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,683,1042,0.02857142686843872,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,683,1062,0.514285683631897,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,683,1067,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,683,1095,0.48571425676345825,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,685,747,0.48571425676345825,0.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,685,800,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,685,914,0.0,0.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,685,920,0.48571425676345825,0.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,685,972,0.48571425676345825,0.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,685,1031,0.48571425676345825,0.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,685,1042,0.02857142686843872,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,685,1062,0.514285683631897,0.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,685,1067,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,685,1095,0.48571425676345825,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,747,800,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,747,914,0.0,0.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,747,920,0.48571425676345825,0.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,747,1031,0.48571425676345825,0.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,747,1042,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,747,1062,0.0,0.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,747,1067,0.02857142686843872,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,747,1095,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,800,914,0.02857142686843872,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,800,920,0.48571425676345825,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,800,972,0.0,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,800,1031,0.02857142686843872,2.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,800,1042,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,800,1062,0.0,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,800,1067,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,800,1095,0.02857142686843872,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,914,920,0.0,1.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,914,972,0.0,1.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,914,1031,0.02857142686843872,1.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,914,1042,0.0,1.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,914,1062,0.0,1.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,914,1095,0.02857142686843872,1.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,920,972,0.48571425676345825,1.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,920,1031,0.48571425676345825,1.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,920,1042,0.0,1.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,920,1062,0.0,1.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,920,1067,0.0,1.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,920,1095,0.0,1.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,972,1031,0.48571425676345825,0.0,1.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,972,1042,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,972,1062,0.0,0.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,972,1067,0.02857142686843872,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,972,1095,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,1031,1042,0.48571425676345825,1.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,1031,1062,0.0,1.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,1031,1067,0.0,1.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,1031,1095,0.02857142686843872,1.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,1042,1062,0.514285683631897,2.0,0.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,1042,1067,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,1042,1095,0.48571425676345825,2.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,1062,1067,0.0,0.0,2.0,70,70
chemistry_control,300.0,"(59.0, 72.0]",linear,alternating,1067,1095,0.0,2.0,2.0,70,70
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,51,0.5333333015441895,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,135,0.46666669845581055,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,227,0.46666669845581055,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,283,0.46666669845581055,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,376,0.10000002384185791,2.0,1.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,380,0.4333333373069763,2.0,0.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,423,0.46666663885116577,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,448,0.10000002384185791,2.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,502,0.1499999761581421,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,504,0.46666669845581055,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,512,0.46666669845581055,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,525,0.10000002384185791,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,698,0.10000002384185791,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,712,0.1499999761581421,2.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,719,0.46666663885116577,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,743,0.04999995231628418,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,767,0.0,2.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,791,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,798,0.5333333015441895,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,850,0.5333333015441895,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,931,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,949,0.5333333015441895,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,959,0.050000011920928955,2.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,990,0.0,2.0,1.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,1004,0.46666669845581055,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,1011,0.0,2.0,1.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,17,1080,0.46666663885116577,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,51,0.46666663885116577,1.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,135,0.46666663885116577,1.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,227,0.46666663885116577,1.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,283,0.5333333015441895,1.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,376,0.0,1.0,1.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,380,0.2666666507720947,1.0,0.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,423,0.46666663885116577,1.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,448,0.050000011920928955,1.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,502,0.0,1.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,504,0.5333333015441895,1.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,512,0.46666663885116577,1.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,525,0.0,1.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,698,0.0,1.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,712,0.0,1.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,719,0.46666663885116577,1.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,743,0.0,1.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,767,0.0,1.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,791,0.050000011920928955,1.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,798,0.46666663885116577,1.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,850,0.46666663885116577,1.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,931,0.0,1.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,949,0.46666663885116577,1.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,959,0.0,1.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,990,0.0,1.0,1.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,1004,0.36666667461395264,1.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,1011,0.0,1.0,1.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,23,1080,0.46666663885116577,1.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,135,0.46666663885116577,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,227,0.46666663885116577,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,283,0.46666663885116577,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,376,0.0,2.0,1.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,380,0.3333333730697632,2.0,0.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,448,0.0,2.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,502,0.5166666507720947,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,504,0.46666663885116577,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,512,0.46666663885116577,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,525,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,698,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,712,0.04999995231628418,2.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,719,0.46666663885116577,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,743,0.050000011920928955,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,767,0.46666669845581055,2.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,791,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,798,0.5333333015441895,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,850,0.5333333015441895,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,931,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,949,0.5333333015441895,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,959,0.050000011920928955,2.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,990,0.4500000476837158,2.0,1.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,1011,0.0,2.0,1.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,1041,0.46666663885116577,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,51,1080,0.46666663885116577,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,227,0.5333333015441895,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,283,0.46666663885116577,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,376,0.050000011920928955,2.0,1.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,380,0.2666666507720947,2.0,0.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,423,0.46666663885116577,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,448,0.0,2.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,502,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,504,0.46666663885116577,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,512,0.5333333015441895,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,525,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,698,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,712,0.0,2.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,719,0.5333333015441895,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,743,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,767,0.04999995231628418,2.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,791,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,798,0.46666663885116577,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,850,0.46666663885116577,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,931,0.04999995231628418,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,949,0.46666663885116577,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,959,0.0,2.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,990,0.050000011920928955,2.0,1.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,1004,0.4333333373069763,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,1011,0.0,2.0,1.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,1041,0.46666663885116577,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,135,1080,0.46666663885116577,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,283,0.46666663885116577,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,376,0.050000011920928955,2.0,1.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,380,0.2666666507720947,2.0,0.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,423,0.46666663885116577,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,448,0.0,2.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,502,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,504,0.46666663885116577,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,512,0.5333333015441895,2.0,2.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,525,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,698,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,712,0.0,2.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,719,0.5333333015441895,2.0,1.0,30,30
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,743,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,767,0.04999995231628418,2.0,0.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,791,0.0,2.0,2.0,30,40
chemistry_control,300.0,"(29.999, 40.0]",linear,block,227,798,0.46666663885116577,2.0,1.0,30,30
