match_type,glob_feat0,chain_len,row_i,row_j,overlap,topology_i,topology_j,ordering_i,ordering_j
chemistry_matched_structure_variation,300.0,40,364,743,0.949999988079071,linear,linear,random,block
chemistry_matched_structure_variation,300.0,40,364,778,0.949999988079071,linear,cyclic,random,block
chemistry_matched_structure_variation,300.0,40,364,780,0.949999988079071,linear,cyclic,random,random
chemistry_matched_structure_variation,300.0,40,364,807,0.949999988079071,linear,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,40,364,926,0.949999988079071,linear,linear,random,alternating
chemistry_matched_structure_variation,300.0,40,376,442,0.949999988079071,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,40,376,458,0.949999988079071,linear,cyclic,block,random
chemistry_matched_structure_variation,300.0,40,376,574,0.949999988079071,linear,cyclic,block,random
chemistry_matched_structure_variation,300.0,40,376,670,0.949999988079071,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,40,385,468,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,40,385,533,0.949999988079071,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,40,385,560,0.949999988079071,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,40,385,716,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,40,385,743,0.949999988079071,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,40,385,778,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,40,385,807,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,40,385,926,0.949999988079071,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,40,404,525,0.949999988079071,star,linear,random,block
chemistry_matched_structure_variation,300.0,40,404,649,0.949999988079071,star,star,random,block
chemistry_matched_structure_variation,300.0,40,426,525,0.949999988079071,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,40,426,1087,0.949999988079071,linear,star,alternating,block
chemistry_matched_structure_variation,300.0,40,442,458,0.949999988079071,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,40,442,574,0.949999988079071,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,40,442,712,0.949999988079071,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,40,448,491,0.949999988079071,linear,star,block,block
chemistry_matched_structure_variation,300.0,40,448,665,0.949999988079071,linear,star,block,block
chemistry_matched_structure_variation,300.0,40,455,560,0.949999988079071,star,linear,random,alternating
chemistry_matched_structure_variation,300.0,40,457,954,0.9750000238418579,star,star,block,alternating
chemistry_matched_structure_variation,300.0,40,458,670,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,40,458,712,0.949999988079071,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,40,460,532,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,40,460,695,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,40,468,533,0.949999988079071,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,40,468,560,0.949999988079071,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,40,468,716,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,40,468,720,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,40,468,743,0.949999988079071,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,40,468,780,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,40,468,807,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,40,468,926,0.949999988079071,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,40,479,982,0.9500000476837158,star,star,alternating,block
chemistry_matched_structure_variation,300.0,40,479,1087,0.949999988079071,star,star,alternating,block
chemistry_matched_structure_variation,300.0,40,481,493,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,40,481,502,0.949999988079071,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,40,481,809,0.949999988079071,cyclic,linear,random,random
chemistry_matched_structure_variation,300.0,40,484,882,0.949999988079071,star,star,block,alternating
chemistry_matched_structure_variation,300.0,40,493,502,0.949999988079071,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,40,493,809,0.949999988079071,cyclic,linear,block,random
chemistry_matched_structure_variation,300.0,40,502,809,1.0,linear,linear,block,random
chemistry_matched_structure_variation,300.0,40,511,520,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,40,511,579,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,40,511,591,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,40,511,766,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,40,511,931,0.949999988079071,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,40,511,1060,0.949999988079071,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,40,518,552,0.9500000476837158,star,star,random,alternating
chemistry_matched_structure_variation,300.0,40,518,601,0.9500000476837158,star,star,random,alternating
chemistry_matched_structure_variation,300.0,40,520,579,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,40,520,591,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,40,520,931,0.949999988079071,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,40,520,1060,0.949999988079071,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,40,525,592,0.949999988079071,linear,linear,block,alternating
chemistry_matched_structure_variation,300.0,40,532,695,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,40,532,983,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,40,533,716,0.949999988079071,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,40,533,720,0.949999988079071,linear,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,40,533,743,0.949999988079071,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,40,533,778,0.949999988079071,linear,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,40,533,780,0.949999988079071,linear,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,40,533,807,0.949999988079071,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,40,538,818,0.949999988079071,star,star,block,alternating
chemistry_matched_structure_variation,300.0,40,538,959,0.949999988079071,star,linear,block,block
chemistry_matched_structure_variation,300.0,40,545,580,0.949999988079071,star,star,random,alternating
chemistry_matched_structure_variation,300.0,40,545,953,0.949999988079071,star,star,random,alternating
chemistry_matched_structure_variation,300.0,40,552,572,0.9750000238418579,star,star,alternating,random
chemistry_matched_structure_variation,300.0,40,560,716,0.949999988079071,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,40,560,720,0.949999988079071,linear,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,40,560,743,0.949999988079071,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,40,560,778,0.949999988079071,linear,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,40,560,780,0.949999988079071,linear,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,40,560,807,0.949999988079071,linear,cyclic,alternating,alternating
chemistry_matched_structure_variation,300.0,40,568,701,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,40,572,601,0.9500000476837158,star,star,random,alternating
chemistry_matched_structure_variation,300.0,40,574,670,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,40,574,712,0.949999988079071,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,40,579,766,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,40,579,931,0.949999988079071,cyclic,linear,alternating,block
chemistry_matched_structure_variation,300.0,40,579,1060,0.949999988079071,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,40,589,954,0.9750000238418579,star,star,block,alternating
chemistry_matched_structure_variation,300.0,40,591,766,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,40,591,931,0.949999988079071,cyclic,linear,alternating,block
chemistry_matched_structure_variation,300.0,40,591,1060,0.949999988079071,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,40,592,1087,0.949999988079071,linear,star,alternating,block
chemistry_matched_structure_variation,300.0,40,607,811,0.9750000238418579,star,star,block,random
chemistry_matched_structure_variation,300.0,40,650,745,0.9750000238418579,star,star,block,alternating
chemistry_matched_structure_variation,300.0,40,670,712,0.949999988079071,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,40,695,983,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,40,698,882,0.949999988079071,linear,star,block,alternating
chemistry_matched_structure_variation,300.0,40,701,790,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,40,712,757,0.949999988079071,linear,star,block,block
chemistry_matched_structure_variation,300.0,40,716,720,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,40,716,743,0.949999988079071,cyclic,linear,alternating,block
chemistry_matched_structure_variation,300.0,40,716,778,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,40,716,780,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,40,716,926,0.949999988079071,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,40,720,743,0.949999988079071,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,40,720,778,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,40,720,807,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,40,720,926,0.949999988079071,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,40,743,778,0.949999988079071,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,40,743,780,0.949999988079071,linear,cyclic,block,random
chemistry_matched_structure_variation,300.0,40,743,807,0.949999988079071,linear,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,40,743,904,0.949999988079071,linear,star,block,block
chemistry_matched_structure_variation,300.0,40,743,926,0.949999988079071,linear,linear,block,alternating
chemistry_matched_structure_variation,300.0,40,743,1065,0.949999988079071,linear,star,block,random
chemistry_matched_structure_variation,300.0,40,745,849,0.949999988079071,star,star,alternating,block
chemistry_matched_structure_variation,300.0,40,745,1003,0.9750000238418579,star,star,alternating,block
chemistry_matched_structure_variation,300.0,40,757,811,0.949999988079071,star,star,block,random
chemistry_matched_structure_variation,300.0,40,761,931,0.949999988079071,star,linear,alternating,block
chemistry_matched_structure_variation,300.0,40,766,931,0.949999988079071,cyclic,linear,random,block
chemistry_matched_structure_variation,300.0,40,766,1060,0.949999988079071,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,40,767,781,0.949999988079071,linear,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,40,767,889,0.949999988079071,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,40,767,905,0.949999988079071,linear,star,block,block
chemistry_matched_structure_variation,300.0,40,767,908,0.949999988079071,linear,star,block,alternating
chemistry_matched_structure_variation,300.0,40,767,1012,0.949999988079071,linear,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,40,767,1057,0.949999988079071,linear,cyclic,block,random
chemistry_matched_structure_variation,300.0,40,767,1064,1.0,linear,linear,block,alternating
chemistry_matched_structure_variation,300.0,40,778,780,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,40,778,807,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,40,778,926,0.949999988079071,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,40,780,807,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,40,780,926,0.949999988079071,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,40,781,889,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,40,781,1057,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,40,781,1064,0.949999988079071,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,40,791,866,0.949999988079071,linear,star,block,block
chemistry_matched_structure_variation,300.0,40,791,880,0.949999988079071,linear,cyclic,block,block
chemistry_matched_structure_variation,300.0,40,807,926,0.949999988079071,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,40,816,877,0.9750000238418579,star,star,block,alternating
chemistry_matched_structure_variation,300.0,40,818,855,0.949999988079071,star,star,alternating,block
chemistry_matched_structure_variation,300.0,40,818,969,0.9750000238418579,star,star,alternating,block
chemistry_matched_structure_variation,300.0,40,855,959,0.949999988079071,star,linear,block,block
chemistry_matched_structure_variation,300.0,40,877,1008,0.9750000238418579,star,star,alternating,block
chemistry_matched_structure_variation,300.0,40,880,959,0.949999988079071,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,40,880,1011,0.949999988079071,cyclic,linear,block,block
chemistry_matched_structure_variation,300.0,40,889,1012,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,40,889,1057,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,40,889,1064,0.949999988079071,cyclic,linear,block,alternating
chemistry_matched_structure_variation,300.0,40,904,1065,0.9750000238418579,star,star,block,random
chemistry_matched_structure_variation,300.0,40,905,908,1.0,star,star,block,alternating
chemistry_matched_structure_variation,300.0,40,905,990,0.949999988079071,star,linear,block,block
chemistry_matched_structure_variation,300.0,40,905,1000,0.949999988079071,star,star,block,alternating
chemistry_matched_structure_variation,300.0,40,905,1064,0.949999988079071,star,linear,block,alternating
chemistry_matched_structure_variation,300.0,40,908,990,0.949999988079071,star,linear,alternating,block
chemistry_matched_structure_variation,300.0,40,908,1064,0.949999988079071,star,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,40,926,952,0.949999988079071,linear,star,alternating,alternating
chemistry_matched_structure_variation,300.0,40,931,1060,0.949999988079071,linear,linear,block,alternating
chemistry_matched_structure_variation,300.0,40,954,1051,0.949999988079071,star,star,alternating,block
chemistry_matched_structure_variation,300.0,40,990,1064,0.949999988079071,linear,linear,block,alternating
chemistry_matched_structure_variation,300.0,40,1012,1057,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,40,1012,1064,0.949999988079071,cyclic,linear,alternating,alternating
chemistry_matched_structure_variation,300.0,40,1057,1064,0.949999988079071,cyclic,linear,random,alternating
chemistry_matched_structure_variation,300.0,41,219,505,0.9512194991111755,linear,linear,alternating,gradient
chemistry_matched_structure_variation,300.0,41,219,581,0.9512194991111755,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,41,219,608,1.0,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,219,677,0.9512194991111755,linear,linear,alternating,gradient
chemistry_matched_structure_variation,300.0,41,219,693,0.9512194991111755,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,219,717,0.9512194991111755,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,219,774,1.0,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,219,788,1.0,linear,linear,alternating,gradient
chemistry_matched_structure_variation,300.0,41,219,831,1.0,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,219,868,0.9512194991111755,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,41,219,946,0.9512194991111755,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,432,505,0.9512194991111755,linear,linear,alternating,gradient
chemistry_matched_structure_variation,300.0,41,432,581,0.9512194991111755,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,41,432,608,1.0,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,432,677,0.9512194991111755,linear,linear,alternating,gradient
chemistry_matched_structure_variation,300.0,41,432,693,0.9512194991111755,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,432,717,0.9512194991111755,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,432,774,1.0,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,432,788,1.0,linear,linear,alternating,gradient
chemistry_matched_structure_variation,300.0,41,432,831,1.0,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,432,868,0.9512194991111755,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,41,432,946,0.9512194991111755,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,505,514,1.0,linear,linear,gradient,alternating
chemistry_matched_structure_variation,300.0,41,505,581,0.9512194991111755,linear,linear,gradient,block
chemistry_matched_structure_variation,300.0,41,505,608,0.9512194991111755,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,41,505,693,0.9512194991111755,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,41,505,717,1.0,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,41,505,774,0.9512194991111755,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,41,505,831,0.9512194991111755,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,41,505,868,1.0,linear,linear,gradient,block
chemistry_matched_structure_variation,300.0,41,505,946,0.9512194991111755,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,41,514,581,0.9512194991111755,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,41,514,608,0.9512194991111755,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,514,677,0.9512194991111755,linear,linear,alternating,gradient
chemistry_matched_structure_variation,300.0,41,514,693,0.9512194991111755,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,514,717,1.0,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,514,774,0.9512194991111755,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,514,788,0.9512194991111755,linear,linear,alternating,gradient
chemistry_matched_structure_variation,300.0,41,514,831,0.9512194991111755,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,514,868,1.0,linear,linear,alternating,block
chemistry_matched_structure_variation,300.0,41,514,946,0.9512194991111755,linear,linear,alternating,random
chemistry_matched_structure_variation,300.0,41,581,608,0.9512194991111755,linear,linear,block,random
chemistry_matched_structure_variation,300.0,41,581,677,1.0,linear,linear,block,gradient
chemistry_matched_structure_variation,300.0,41,581,693,0.9512194991111755,linear,linear,block,random
chemistry_matched_structure_variation,300.0,41,581,717,0.9512194991111755,linear,linear,block,random
chemistry_matched_structure_variation,300.0,41,581,774,0.9512194991111755,linear,linear,block,random
chemistry_matched_structure_variation,300.0,41,581,788,0.9512194991111755,linear,linear,block,gradient
chemistry_matched_structure_variation,300.0,41,581,831,0.9512194991111755,linear,linear,block,random
chemistry_matched_structure_variation,300.0,41,581,946,1.0,linear,linear,block,random
chemistry_matched_structure_variation,300.0,41,608,677,0.9512194991111755,linear,linear,random,gradient
chemistry_matched_structure_variation,300.0,41,608,788,1.0,linear,linear,random,gradient
chemistry_matched_structure_variation,300.0,41,608,868,0.9512194991111755,linear,linear,random,block
chemistry_matched_structure_variation,300.0,41,677,693,0.9512194991111755,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,41,677,717,0.9512194991111755,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,41,677,774,0.9512194991111755,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,41,677,831,0.9512194991111755,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,41,677,868,0.9512194991111755,linear,linear,gradient,block
chemistry_matched_structure_variation,300.0,41,677,946,1.0,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,41,693,788,0.9512194991111755,linear,linear,random,gradient
chemistry_matched_structure_variation,300.0,41,693,868,0.9512194991111755,linear,linear,random,block
chemistry_matched_structure_variation,300.0,41,717,788,0.9512194991111755,linear,linear,random,gradient
chemistry_matched_structure_variation,300.0,41,717,868,1.0,linear,linear,random,block
chemistry_matched_structure_variation,300.0,41,774,788,1.0,linear,linear,random,gradient
chemistry_matched_structure_variation,300.0,41,774,868,0.9512194991111755,linear,linear,random,block
chemistry_matched_structure_variation,300.0,41,788,831,1.0,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,41,788,868,0.9512194991111755,linear,linear,gradient,block
chemistry_matched_structure_variation,300.0,41,788,946,0.9512194991111755,linear,linear,gradient,random
chemistry_matched_structure_variation,300.0,41,831,868,0.9512194991111755,linear,linear,random,block
chemistry_matched_structure_variation,300.0,41,868,946,0.9512194991111755,linear,linear,block,random
chemistry_matched_structure_variation,300.0,42,90,593,0.976190447807312,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,42,90,854,0.976190447807312,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,42,186,620,0.976190447807312,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,42,186,626,0.976190447807312,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,42,345,410,0.976190447807312,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,42,345,445,0.976190447807312,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,42,345,915,1.0,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,42,412,593,0.976190447807312,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,42,412,854,0.976190447807312,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,42,483,593,0.976190447807312,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,42,483,854,0.976190447807312,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,42,551,593,1.0,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,42,551,854,0.976190447807312,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,42,721,776,1.0,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,43,121,361,0.9767441749572754,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,43,121,398,0.9767441749572754,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,43,121,590,0.9767441749572754,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,43,157,315,1.0,cyclic,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,43,157,334,1.0,cyclic,cyclic,gradient,block
chemistry_matched_structure_variation,300.0,43,157,528,1.0,cyclic,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,43,157,594,1.0,cyclic,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,43,157,638,1.0,cyclic,cyclic,gradient,random
chemistry_matched_structure_variation,300.0,43,157,663,1.0,cyclic,cyclic,gradient,block
chemistry_matched_structure_variation,300.0,43,157,671,1.0,cyclic,cyclic,gradient,random
chemistry_matched_structure_variation,300.0,43,157,697,1.0,cyclic,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,43,157,758,1.0,cyclic,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,43,157,907,1.0,cyclic,cyclic,gradient,alternating
chemistry_matched_structure_variation,300.0,43,157,937,1.0,cyclic,cyclic,gradient,block
chemistry_matched_structure_variation,300.0,43,207,305,0.9767441749572754,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,43,246,305,0.9767441749572754,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,43,305,775,0.9767441749572754,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,43,315,334,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,43,315,638,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,43,315,663,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,43,315,671,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,43,315,937,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,43,334,528,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,43,334,594,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,43,334,638,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,43,334,671,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,43,334,697,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,43,334,758,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,43,334,907,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,43,361,373,0.9767441749572754,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,43,361,748,0.9767441749572754,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,43,373,398,1.0,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,43,373,590,0.9767441749572754,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,43,398,748,0.9767441749572754,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,43,441,454,0.9767441749572754,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,43,441,550,0.9767441749572754,star,star,random,junction_enriched
chemistry_matched_structure_variation,300.0,43,528,638,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,43,528,663,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,43,528,671,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,43,528,937,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,43,590,748,0.9767441749572754,star,star,junction_enriched,random
chemistry_matched_structure_variation,300.0,43,594,638,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,43,594,663,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,43,594,671,1.0,cyclic,cyclic,alternating,random
chemistry_matched_structure_variation,300.0,43,594,937,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,43,638,663,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,43,638,697,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,43,638,758,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,43,638,907,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,43,638,937,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,43,663,671,1.0,cyclic,cyclic,block,random
chemistry_matched_structure_variation,300.0,43,663,697,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,43,663,758,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,43,663,907,1.0,cyclic,cyclic,block,alternating
chemistry_matched_structure_variation,300.0,43,671,697,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,43,671,758,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,43,671,907,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,43,671,937,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,43,697,937,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,43,758,937,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,43,907,937,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,44,238,302,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,44,238,322,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,44,238,540,1.0,cyclic,cyclic,random,gradient
chemistry_matched_structure_variation,300.0,44,238,561,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,44,238,585,1.0,cyclic,cyclic,random,gradient
chemistry_matched_structure_variation,300.0,44,238,840,1.0,cyclic,cyclic,random,alternating
chemistry_matched_structure_variation,300.0,44,238,896,1.0,cyclic,cyclic,random,block
chemistry_matched_structure_variation,300.0,44,302,540,1.0,cyclic,cyclic,alternating,gradient
chemistry_matched_structure_variation,300.0,44,302,561,1.0,cyclic,cyclic,alternating,block
chemistry_matched_structure_variation,300.0,44,302,585,1.0,cyclic,cyclic,alternating,gradient
